
ABR00006;10.96.33.10;NCR         
ABR00007;10.112.46.10;NCR         
ABR00008;10.96.94.9;NCR         
ABR00009;10.96.71.9;NCR         
ABR00010;10.96.1.10;NCR         
ABR00011;10.96.1.9;NCR         
ABR00012;10.96.1.7;NCR         
ABR00013;10.96.88.9;NCR         
ABR00014;10.96.64.9;NCR         
ABR00015;10.113.7.9;NCR         
ABR00016;10.96.72.9;
ABR00017;10.112.234.9;NCR         
ABR00018;10.96.38.9;NCR         
ABR00019;10.96.38.10;NCR         
ABR00020;10.96.82.10;NCR         
ABR00021;10.96.36.8;NCR         
ABR00022;10.96.36.10;NCR         
ABR00024;10.80.138.9;NCR         
ABR00025;10.80.138.10;NCR         
ABR00027;10.112.45.10;NCR         
ABR00029;10.112.45.5;NCR         
ABR00030;10.112.45.7;NCR         
ABR00032;10.96.75.10;NCR         
ABR00033;10.208.14.2;NCR         
ABR00034;10.96.75.9;
ABR00035;10.96.75.7;NCR         
ABR00036;10.113.46.9;NCR         
ABR00037;10.96.35.9;NCR         
ABR00038;10.112.235.9;NCR         
ABR00039;10.112.241.9;NCR         
ABR00040;10.113.11.9;NCR         
ABR00041;10.113.1.9;NCR         
ABR00042;10.96.84.9;NCR         
ABR00043;10.112.248.9;NCR         
ABR00044;10.112.236.9;NCR         
ABR00045;10.113.4.9;NCR         
ABR00046;10.112.243.9;NCR         
ABR00047;10.112.210.9;NCR         
ABR00048;10.113.21.9;NCR         
ABR00049;10.112.149.9;NCR         
ABR00050;10.113.12.9;NCR         
ABR00051;10.96.86.9;NCR         
ABR00052;10.113.34.9;NCR         
ABR00053;10.112.182.9;NCR         
ABR00054;10.112.182.5;NCR         
ABR00055;10.113.137.9;NCR         
ABR00056;10.96.34.9;NCR         
ABR00057;10.113.84.9;NCR         
ABR00058;10.96.66.4;NCR         
ABR00059;10.113.23.9;NCR         
ABR00060;10.96.37.9;NCR         
ABR00062;10.96.37.10;NCR         
ABR00063;10.96.38.7;NCR         
ABR00064;10.113.111.9;NCR         
ABR00065;10.113.91.9;NCR         
ABR00066;10.113.113.9;NCR         
ABR00067;10.113.115.9;NCR         
ABR00068;10.113.132.9;NCR         
ADB00001;10.33.196.9;NCR         
ADB00002;10.33.215.9;NCR         
ADB00003;10.64.34.9;NCR         
ADB00004;10.64.34.10;NCR         
ADB00007;10.33.209.10;NCR         
ADB00008;10.64.0.9;NCR         
ADB00010;10.64.0.10;NCR         
ADB00011;10.33.209.9;NCR         
ADB00012;10.208.28.114;NCR         
ADB00013;10.64.12.9;NCR         
ADB00014;10.208.28.50;NCR         
ADB00015;10.64.22.5;NCR         
ADB00016;10.64.22.10;NCR         
ADB00017;10.96.97.9;NCR         
ADB00018;10.96.40.9;NCR         
ADB00019;10.96.105.9;NCR         
ADB00020;10.64.13.9;NCR         
ADB00021;10.96.43.9;NCR         
ADB00022;10.64.11.10;NCR         
ADB00023;10.49.45.9;NCR         
ADB00024;10.64.16.9;NCR         
ADB00025;10.48.29.7;NCR         
ADB00026;10.64.23.9;NCR         
ADB00027;10.33.186.7;NCR         
ADB00028;10.48.25.9;NCR         
ADB00029;10.48.25.7;NCR         
ADB00030;10.48.27.7;NCR         
ADB00031;10.64.14.9;NCR         
ADB00032;10.48.165.7;NCR         
ADB00033;10.48.107.9;NCR         
ADB00034;10.48.107.10;NCR         
ADB00035;10.33.200.9;NCR         
ADB00036;10.64.10.9;NCR         
ADB00037;10.33.232.9;NCR         
ADB00038;10.64.9.9;NCR         
ADB00040;10.64.15.10;NCR         
ADB00041;10.33.153.9;NCR         
ADB00042;10.48.100.10;NCR         
ADB00043;10.48.100.9;NCR         
ADB00044;10.64.2.9;NCR         
ADB00046;10.64.44.12;NCR         
ADB00047;10.64.44.9;NCR         
ADB00048;10.64.44.10;NCR         
ADB00049;10.48.113.9;NCR         
ADB00050;10.48.113.10;NCR         
ADB00051;10.64.60.9;NCR         
ADB00052;10.64.38.9;NCR         
ADB00053;10.64.38.10;NCR         
ADB00054;10.64.6.9;NCR         
ADB00055;10.64.6.10;NCR         
ADB00056;10.64.6.10;NCR         
ADB00057;10.48.238.9;NCR         
ADB00058;10.48.89.9;NCR         
ADB00059;10.49.49.9;NCR         
ADB00060;10.34.149.9;NCR         
ADB00061;10.33.215.10;NCR         
ADB00062;10.34.148.9;NCR         
ADB00063;10.48.67.9;NCR         
ADB00065;10.48.95.9;NCR         
ADB00066;10.48.123.9;NCR         
ADB00067;10.34.148.10;NCR         
ADB00070;10.34.218.9;NCR         
ADB00071;10.64.7.5;NCR         
ADB00072;10.64.7.9;NCR         
ADB00073;10.34.175.9;NCR         
ADB00074;10.34.204.9;NCR         
ADB00075;10.34.218.10;NCR         
ADB00076;10.64.0.12;NCR         
ADB00077;10.34.169.9;NCR         
ADB00078;10.34.164.9;NCR         
ADB00080;10.34.195.9;NCR         
ADB00081;10.34.226.9;NCR         
ADB00082;10.64.0.13;NCR         
ADB00083;10.34.218.12;NCR         
ADB00085;10.64.22.9;NCR         
ADB00086;10.33.209.10;NCR         
ADB00087;10.64.34.13;NCR         
ADB00088;10.64.2.12;NCR         
ADD00001;10.208.11.82;NCR         
ADD00005;10.208.10.59;NCR         
ADD00007;10.80.43.9;NCR         
ADD00009;10.80.39.9;NCR         
ADD00010;10.80.35.9;NCR         
ADD00012;10.208.11.42;NCR         
ADD00013;10.80.34.9;NCR         
ADD00015;10.80.100.9;NCR         
ADD00016;10.80.69.9;NCR         
ADD00020;10.80.151.9;NCR         
ADD00021;10.80.60.9;NCR         
ADD00022;10.80.55.9;NCR         
ADD00023;10.80.80.9;NCR         
ADD00024;10.80.82.9;NCR         
ADD00025;10.80.139.9;NCR         
ADD00026;10.80.103.9;NCR         
ADD00027;10.80.118.9;NCR         
ADD00029;10.80.131.9;NCR         
ADD00034;10.80.127.9;NCR         
ADD00035;10.80.114.9;NCR         
ADD00037;10.80.108.9;NCR         
ADD00038;10.80.0.7;NCR         
ADD00039;10.80.134.9;NCR         
ADD00040;10.80.7.9;NCR         
ADD00041;10.80.34.6;NCR         
ADD00043;10.80.44.8;NCR         
ADD00044;10.80.96.9;NCR         
ADD00045;10.80.18.9;NCR         
ADD00049;10.80.52.9;NCR         
ADD00051;10.80.0.9;NCR         
ADD00052;10.80.85.9;NCR         
ADD00053;10.208.11.10;NCR         
ADD00054;10.80.44.7;NCR         
ADD00055;10.80.148.9;NCR         
ADD00056;10.80.95.9;NCR         
ADD00057;10.80.72.9;NCR         
ADD00061;10.80.130.9;NCR         
ADD00062;10.80.136.9;NCR         
ADD00064;10.80.3.9;NCR         
ADD00065;10.80.99.9;NCR         
ADD00067;10.208.11.34;NCR         
ADD00072;10.80.17.10;NCR         
ADD00073;10.80.45.8;NCR         
ADD00074;10.80.3.3;NCR         
ADD00076;10.80.153.9;NCR         
ADD00077;10.208.10.26;NCR         
ADD00078;10.208.10.34;NCR         
ADD00079;10.80.0.6;NCR         
ADD00080;10.80.44.6;NCR         
ADD00081;10.80.2.11;NCR         
ADD00082;10.80.7.3;NCR         
ADD00083;10.80.37.9;NCR         
ADD00086;10.208.24.18;NCR         
ADD00088;10.80.168.9;NCR         
ADD00089;10.208.11.98;NCR         
ADD00090;10.80.27.9;NCR         
ADD00092;10.80.68.9;NCR         
ADD00093;10.80.98.9;NCR         
ADD00100;10.80.117.9;NCR         
ADD00102;10.80.2.6;NCR         
ADD00104;10.80.31.9;NCR         
ADD00106;10.80.132.9;NCR         
ADD00108;10.80.18.8;NCR         
ADD00111;10.208.10.35;NCR         
ADD00112;10.80.142.9;NCR         
ADD00114;10.80.107.9;NCR         
ADD00116;10.80.97.9;NCR         
ADD00117;10.80.96.8;NCR         
ADD00118;10.80.112.9;NCR         
ADD00119;10.80.44.69;NCR         
ADD00121;10.80.128.9;NCR         
ADD00125;10.80.154.9;NCR         
ADD00126;10.80.154.8;NCR         
ADD00127;10.80.17.8;NCR         
ADD00128;10.80.43.8;NCR         
ADD00129;10.80.45.5;NCR         
ADD00130;10.208.11.18;NCR         
ADD00131;10.80.95.8;NCR         
ADD00133;10.80.81.9;NCR         
ADD00134;10.80.18.7;NCR         
ADD00135;10.208.22.114;NCR         
ADD00138;10.80.125.9;NCR         
ADD00142;10.80.157.9;NCR         
ADD00143;10.208.22.170;NCR         
ADD00144;10.80.60.8;NCR         
ADD00146;10.80.165.9;NCR         
ADD00148;10.80.7.8;NCR         
ADD00154;10.80.168.8;NCR         
ADD00155;10.80.59.9;NCR         
ADD00156;10.80.124.9;NCR         
ADD00159;10.80.139.8;NCR         
ADD00160;10.80.167.9;NCR         
ADD00166;10.80.89.9;NCR         
ADD00167;10.80.102.9;NCR         
ADD00170;10.80.35.8;NCR         
ADD00171;10.80.170.9;NCR         
ADD00172;10.80.161.9;NCR         
ADD00173;10.80.133.9;NCR         
ADD00177;10.208.11.83;NCR         
ADD00180;10.80.39.8;NCR         
ADD00181;10.80.105.9;NCR         
ADD00182;10.80.116.9;NCR         
ADD00184;10.80.156.9;NCR         
ADE00004;10.48.91.9;NCR         
ADE00007;10.64.45.9;NCR         
ADE00008;10.48.66.12;NCR         
ADE00009;10.48.64.10;NCR         
ADE00015;10.64.4.9;NCR         
ADE00016;10.48.60.9;NCR         
ADE00017;10.48.98.9;NCR         
ADE00023;10.64.40.9;NCR         
ADE00025;10.64.37.9;NCR         
ADE00026;10.48.65.9;NCR         
ADE00037;10.48.83.9;NCR         
ADE00038;10.48.108.9;NCR         
ADE00040;10.48.97.9;NCR         
ADE00045;10.48.87.9;NCR         
ADE00046;10.64.46.9;NCR         
ADE00050;10.48.7.9;NCR         
ADE00051;10.48.6.9;NCR         
ADE00053;10.48.65.10;NCR         
ADE00059;10.49.3.9;NCR         
ADE00061;10.48.66.9;NCR         
ADE00067;10.64.47.10;NCR         
ADE00069;10.48.6.11;NCR         
ADE00073;10.48.98.9;NCR         
ADE00080;10.48.86.9;NCR         
ADE00089;10.64.31.9;NCR         
ADE00095;10.48.60.10;NCR         
ADE00097;10.48.6.13;NCR         
ADE00099;10.49.11.10;NCR         
ADE00102;10.48.65.11;NCR         
ADE00104;10.48.101.9;NCR         
ADE00109;10.49.7.9;NCR         
ADE00112;10.64.73.10;NCR         
ADE00120;10.48.88.9;NCR         
ADE00121;10.48.112.9;NCR         
ADE00122;10.48.102.9;NCR         
ADE00123;10.48.219.9;NCR         
ADE00124;10.48.94.9;NCR         
ADE00129;10.48.106.11;NCR         
ADE00132;10.49.24.9;NCR         
ADE00136;10.48.64.9;NCR         
ADE00145;10.49.15.9;NCR         
ADE00158;10.48.84.9;NCR         
ADE00160;10.48.64.9;NCR         
ADE00163;10.48.111.9;NCR         
ADE00169;10.48.6.15;NCR         
ADE00174;10.48.93.10;NCR         
ADE00192;10.49.25.9;NCR         
ADE00194;10.49.56.9;NCR         
ADE00196;10.49.43.9;NCR         
ADE00198;10.49.46.9;NCR         
ADE00199;10.49.48.9;NCR         
ADE00206;10.48.12.12;NCR         
ADE00207;10.48.12.16;NCR         
ADE00212;10.64.4.11;NCR         
ADE00217;10.48.99.11;NCR         
ADE00221;10.49.64.9;NCR         
ADE00229;10.49.67.9;NCR         
ADE00230;10.49.68.9;NCR         
ADE00232;10.49.66.9;NCR         
ADE00235;10.49.73.9;NCR         
ADE00236;10.49.75.9;NCR         
ADL00001;10.112.70.9;NCR         
ADL00002;10.112.214.9;NCR         
ADL00003;10.112.109.9;NCR         
ADL00004;10.113.95.9;
ADL00005;10.112.189.9;NCR         
ADL00006;10.112.189.10;NCR         
ADL00008;10.112.245.9;NCR         
ADL00009;10.112.69.9;NCR         
ADL00010;10.112.69.10;NCR         
ADL00011;10.112.10.9;NCR         
ADL00012;10.112.10.10;NCR         
ADL00013;10.112.122.9;NCR         
ADL00014;10.112.163.9;NCR         
ADL00015;10.112.97.9;NCR         
ADL00016;10.112.228.9;NCR         
ADL00017;10.112.218.9;NCR         
ADL00018;10.112.213.9;NCR         
ADL00019;10.112.136.9;NCR         
ADL00020;10.113.2.9;NCR         
ADL00021;10.112.84.9;NCR         
ADL00022;10.112.42.9;NCR         
ADL00023;10.112.42.10;NCR         
ADL00024;10.113.62.9;NCR         
ADL00025;10.113.75.9;NCR         
ADL00026;10.112.68.9;NCR         
ADL00027;10.112.115.10;NCR         
ADL00028;10.112.115.9;NCR         
ADL00029;10.112.8.9;NCR         
ADL00030;10.208.14.74;NCR         
ADL00031;10.208.14.58;NCR         
ADL00032;10.112.40.9;NCR         
ADL00033;10.112.40.10;NCR         
ADL00034;10.112.41.9;NCR         
ADL00035;10.112.41.10;NCR         
ADL00036;10.112.180.10;NCR         
ADL00037;10.112.95.9;NCR         
ADL00038;10.112.96.9;NCR         
ADL00039;10.113.5.9;NCR         
ADL00040;10.113.74.9;NCR         
ADL00041;10.112.181.10;NCR         
ADL00042;10.112.16.10;NCR         
ADL00043;10.113.66.10;NCR         
ADL00044;10.113.56.9;NCR         
ADL00045;10.113.57.9;NCR         
ADL00046;10.112.43.9;NCR         
ADL00047;10.112.12.9;NCR         
ADL00048;10.112.12.10;NCR         
ADL00049;10.112.195.9;NCR         
ADL00050;10.112.117.9;NCR         
ADL00051;10.113.13.9;NCR         
ADL00052;10.112.10.8;NCR         
ADM00002;10.160.56.8;NCR         
ADM00003;10.160.57.9;NCR         
ADM00004;10.160.13.9;NCR         
ADM00005;10.160.13.8;NCR         
ADM00006;10.160.14.10;NCR         
ADM00007;10.160.14.8;NCR         
ADM00008;10.160.90.10;NCR         
ADM00009;10.160.76.9;NCR         
ADM00010;10.160.38.9;NCR         
ADM00011;10.160.120.9;NCR         
ADM00012;10.160.120.8;NCR         
ADM00013;10.160.34.9;NCR         
ADM00014;10.160.82.9;NCR         
ADM00015;10.160.79.9;NCR         
ADM00016;10.160.53.9;NCR         
ADM00017;10.160.48.9;NCR         
ADM00018;10.160.50.9;NCR         
ADM00019;10.160.37.9;NCR         
ADM00020;10.160.87.9;NCR         
ADM00021;10.160.56.10;NCR         
ADM00022;10.160.155.9;NCR         
ADM00023;10.160.156.9;NCR         
ADM00024;10.160.25.9;NCR         
ADM00025;10.160.25.8;NCR         
ADM00026;10.160.28.9;NCR         
ADM00027;10.160.39.9;NCR         
ADM00028;10.160.110.9;NCR         
ADM00029;10.160.73.9;NCR         
ADM00030;10.160.153.9;NCR         
ADM00031;10.160.32.9;NCR         
ADM00032;10.160.162.9;NCR         
ADM00033;10.160.21.9;NCR         
ADM00034;10.160.21.10;NCR         
ADM00035;10.208.21.2;NCR         
ADM00036;10.160.94.9;NCR         
ADM00037;10.160.94.8;NCR         
ADM00038;10.160.10.9;NCR         
ADM00039;10.160.10.8;NCR         
ADM00040;10.160.5.8;NCR         
ADM00041;10.160.5.9;NCR         
ADM00042;10.208.20.226;NCR         
ADM00045;10.160.49.9;NCR         
ADM00046;10.160.78.9;NCR         
ADM00047;10.160.27.9;NCR         
ADM00048;10.160.27.10;NCR         
ADM00049;10.160.152.9;NCR         
ADM00050;10.160.6.9;NCR         
ADM00051;10.160.6.10;NCR         
ADM00052;10.208.21.10;NCR         
ADM00053;10.160.84.9;NCR         
ADM00054;10.160.18.9;NCR         
ADM00055;10.160.18.8;NCR         
ADM00056;10.160.44.9;NCR         
ADM00057;10.160.31.9;NCR         
ADM00058;10.160.31.8;NCR         
ADM00059;10.160.26.9;NCR         
ADM00060;10.160.26.8;NCR         
ADM00061;10.160.124.9;NCR         
ADM00062;10.160.149.9;NCR         
ADM00063;10.160.70.9;NCR         
ADM00064;10.160.70.8;NCR         
ADM00065;10.160.9.9;NCR         
ADM00066;10.160.9.8;NCR         
ADM00067;10.160.9.10;NCR         
ADM00068;10.208.20.154;NCR         
ADM00069;10.208.20.242;NCR         
ADM00070;10.160.83.9;NCR         
ADM00071;10.160.83.8;NCR         
ADM00072;10.160.169.9;NCR         
ADM00073;10.160.136.9;NCR         
ADM00074;10.160.72.9;NCR         
ADM00075;10.160.151.9;NCR         
ADM00076;10.160.36.9;NCR         
ADM00077;10.160.111.9;NCR         
ADM00078;10.160.195.9;NCR         
ADM00079;10.160.196.9;NCR         
ADM00080;10.160.202.9;NCR         
AGD00001;10.48.142.10;NCR         
AGD00002;10.160.106.9;NCR         
AGD00003;10.160.102.12;NCR         
AGD00004;10.160.103.9;
AGD00005;10.48.124.9;NCR         
AGD00006;10.48.11.12;NCR         
AGD00007;10.208.20.202;NCR         
AGD00009;10.208.20.162;NCR         
AGD00010;10.160.108.9;NCR         
AGD00011;10.208.20.170;NCR         
AGD00013;10.208.21.250;NCR         
AGD00015;10.48.42.10;NCR         
AGD00017;10.48.10.9;NCR         
AGD00019;10.48.141.9;NCR         
AGD00020;10.208.21.146;NCR         
AGD00021;10.208.21.154;NCR         
AGD00023;10.48.143.9;NCR         
AGD00024;10.48.18.9;NCR         
AGD00026;10.48.42.9;NCR         
AGD00027;10.48.140.9;NCR         
AGD00029;10.48.145.9;NCR         
AGD00036;10.48.149.9;NCR         
AGD00037;10.48.153.9;NCR         
AGD00039;10.48.125.9;NCR         
AGD00041;10.48.150.9;NCR         
AGD00043;10.48.152.9;NCR         
AGD00044;10.48.154.9;NCR         
AGD00045;10.48.158.9;NCR         
AGD00046;10.48.167.9;NCR         
AGD00047;10.48.126.9;NCR         
AGD00049;10.48.223.9;NCR         
AGD00050;10.48.241.9;NCR         
AGD00052;10.208.20.66;NCR         
AGD00053;10.48.155.9;NCR         
AGD00054;10.48.141.10;NCR         
AGD00055;10.208.22.26;NCR         
AGD00057;10.48.148.9;NCR         
AGD00058;10.160.102.9;NCR         
AGD00059;10.160.102.10;NCR         
AGD00060;10.48.166.9;NCR         
AGD00062;10.160.101.9;NCR         
AGD00063;10.48.159.9;NCR         
AGD00064;10.48.243.9;NCR         
AGD00065;10.48.212.9;NCR         
AGD00066;10.48.156.9;NCR         
AGD00067;10.48.235.9;
AGD00068;10.48.234.9;NCR         
AGD00069;10.48.21.10;NCR         
AGD00071;10.48.10.10;NCR         
AGD00072;10.48.157.9;NCR         
AGD00073;10.48.161.9;NCR         
AGD00074;10.48.4.9;NCR         
AGD00077;10.208.21.194;NCR         
AGD00078;10.48.11.10;NCR         
AGD00082;10.48.143.10;NCR         
AGD00083;10.48.18.13;NCR         
AGD00084;10.48.5.13;NCR         
AGD00085;10.160.116.9;NCR         
AGD00086;10.48.153.10;NCR         
AGD00087;10.48.141.12;NCR         
AGD00091;10.48.211.9;NCR         
AGD00092;10.48.126.10;NCR         
AGD00093;10.160.107.9;NCR         
AGD00094;10.48.4.12;NCR         
AGD00095;10.48.144.12;NCR         
AGD00096;10.48.5.12;NCR         
AGD00097;10.48.146.10;NCR         
AGD00099;10.48.21.12;NCR         
AGD00102;10.208.22.186;NCR         
AGD00104;10.160.126.9;NCR         
AGD00105;10.48.162.9;NCR         
AGD00106;10.160.135.12;NCR         
AGD00107;10.160.135.9;NCR         
AGD00108;10.160.135.10;NCR         
AGD00110;10.160.114.9;NCR         
AGD00116;10.208.24.170;NCR         
AGD00117;10.160.138.9;NCR         
AGD00118;10.208.25.34;NCR         
AGD00119;10.48.163.9;NCR         
AGD00120;10.160.146.9;NCR         
AGD00123;10.160.154.9;NCR         
AGD00124;10.48.125.10;NCR         
AGD00125;10.160.146.10;NCR         
AGD00126;10.208.26.98;NCR         
AGD00127;10.160.154.10;NCR         
AGD00128;10.160.165.9;NCR         
AGD00129;10.160.148.9;NCR         
AGD00132;10.48.164.10;NCR         
AGD00133;10.160.140.10;NCR         
AGD00134;10.208.21.162;NCR         
AGD00135;10.208.20.74;NCR         
AGD00136;10.208.20.218;NCR         
AGD00137;10.208.21.170;NCR         
AGD00138;10.208.20.98;NCR         
AGD00139;10.208.21.178;NCR         
AGD00141;10.160.100.10;NCR         
AGD00142;10.160.127.9;NCR         
AGD00143;10.160.164.9;NCR         
AGD00144;10.48.141.13;NCR         
AGD00147;10.160.147.9;NCR         
AGD00148;10.160.157.9;NCR         
AGD00149;10.48.149.10;NCR         
AGD00150;10.160.142.9;NCR         
AGD00151;10.48.150.10;NCR         
AGD00152;10.160.125.9;NCR         
AGD00153;10.48.145.10;NCR         
AGD00155;10.160.160.9;NCR         
AGD00156;10.48.154.10;NCR         
AGD00157;10.160.134.9;NCR         
AGD00159;10.48.10.13;NCR         
AGD00160;10.208.21.171;NCR         
AGD00163;10.48.155.10;NCR         
AGD00164;10.208.20.234;NCR         
AGD00165;10.208.27.82;NCR         
AGD00167;10.160.176.9;NCR         
AGD00168;10.160.178.9;NCR         
AGD00169;10.48.212.10;NCR         
AGD00170;10.160.144.9;NCR         
AGD00171;10.160.179.9;NCR         
AGD00173;10.160.189.9;NCR         
AGD00174;10.160.208.9;NCR         
AGD00175;10.160.207.9;NCR         
AGD00176;10.48.148.10;NCR         
AGD00177;10.160.177.9;NCR         
AGD00178;10.160.203.9;NCR         
AGD00179;10.160.209.9;NCR         
AGD00180;10.160.212.9;NCR         
AGD00181;10.160.210.9;NCR         
AGD00182;10.160.101.10;NCR         
AGD00183;10.208.20.170;NCR         
AGD00184;10.160.173.9;NCR         
AGD00185;10.208.29.42;NCR         
AGD00186;10.160.213.9;NCR         
AHS00001;10.113.53.10;NCR         
AHS00002;10.128.96.9;NCR         
AHS00003;10.112.147.9;NCR         
AHS00004;10.34.62.9;NCR         
AHS00005;10.113.47.5;NCR         
AHS00006;10.113.65.10;NCR         
AHS00007;10.128.26.10;NCR         
AHS00008;10.128.69.10;NCR         
AHS00009;10.128.50.10;NCR         
AHS00010;10.128.50.5;NCR         
AHS00011;10.128.53.10;NCR         
AHS00012;10.128.53.9;NCR         
AHS00013;10.128.28.10;NCR         
AHS00014;10.128.28.5;NCR         
AHS00015;10.128.28.9;NCR         
AHS00016;10.112.33.9;NCR         
AHS00017;10.112.7.9;NCR         
AHS00018;10.112.44.9;NCR         
AHS00019;10.112.44.10;NCR         
AHS00020;10.112.85.10;NCR         
AHS00021;10.112.215.10;NCR         
AHS00023;10.128.111.9;NCR         
AHS00025;10.128.27.9;NCR         
AHS00026;10.33.218.9;NCR         
AHS00027;10.128.30.10;NCR         
AHS00028;10.113.134.9;NCR         
AHS00029;10.128.112.10;NCR         
AHS00030;10.112.156.9;NCR         
AHS00031;10.112.31.9;NCR         
AHS00032;10.128.136.9;NCR         
AHS00033;10.34.114.9;NCR         
AHS00034;10.128.49.10;NCR         
AHS00035;10.128.29.10;NCR         
AHS00036;10.113.44.5;NCR         
AHS00037;10.113.44.10;NCR         
AHS00038;10.112.250.10;NCR         
AHS00039;10.128.139.9;NCR         
AHS00040;10.128.82.9;NCR         
AHS00041;10.208.29.26;NCR         
AHS00042;10.112.154.10;NCR         
AHS00043;10.128.100.9;NCR         
AHS00044;10.112.66.10;NCR         
AHS00045;10.112.66.9;NCR         
AHS00046;10.113.79.10;NCR         
AHS00047;10.34.101.9;NCR         
AHS00048;10.128.98.9;NCR         
AHS00049;10.128.68.10;NCR         
AHS00050;10.128.116.10;NCR         
AHS00051;10.128.116.9;NCR         
AHS00052;10.208.12.18;NCR         
AHS00053;10.128.116.5;NCR         
AHS00054;10.208.12.20;NCR         
AHS00055;10.128.116.4;NCR         
AHS00056;10.208.25.98;NCR         
AHS00057;10.112.101.9;NCR         
AHS00058;10.113.64.10;NCR         
AHS00059;10.112.225.10;NCR         
AHS00060;10.112.152.9;NCR         
AHS00061;10.112.32.9;NCR         
AHS00062;10.128.99.9;NCR         
AHS00063;10.128.51.9;NCR         
AHS00064;10.208.29.18;NCR         
AHS00065;10.112.102.9;NCR         
AHS00066;10.32.225.9;NCR         
AHS00067;10.112.157.9;NCR         
AHS00068;10.128.71.10;NCR         
AHS00069;10.112.174.10;NCR         
AHS00070;10.113.73.10;NCR         
AHS00071;10.113.14.10;NCR         
AHS00072;10.112.100.9;NCR         
AHS00073;10.112.190.10;NCR         
AHS00074;10.112.190.5;NCR         
AHS00076;10.128.25.4;NCR         
AHS00077;10.128.25.6;NCR         
AHS00079;10.128.114.10;NCR         
AHS00080;10.128.114.9;NCR         
AHS00081;10.112.99.9;NCR         
AHS00083;10.128.17.5;NCR         
AHS00084;10.128.17.4;NCR         
AHS00085;10.128.6.11;NCR         
AHS00086;10.128.6.10;NCR         
AHS00087;10.112.34.9;NCR         
AHS00088;10.112.34.10;NCR         
AHS00089;10.208.26.26;NCR         
AHS00090;10.128.125.9;NCR         
AHS00091;10.113.109.9;NCR         
AHS00092;10.112.7.10;NCR         
AHS00094;10.113.108.9;NCR         
AHS00095;10.113.102.9;NCR         
AHS00096;10.113.128.9;NCR         
AHS00097;10.208.29.26;NCR         
AHS00098;10.208.29.18;NCR         
AHS00099;10.113.134.9;NCR         
AHW00001;10.112.240.9;NCR         
AHW00002;10.208.14.194;NCR         
AHW00003;10.208.14.195;NCR         
AHW00005;10.112.131.10;NCR         
AHW00006;10.112.133.10;NCR         
AHW00007;10.208.14.202;NCR         
AHW00008;10.112.246.2;NCR         
AHW00009;10.112.187.10;NCR         
AHW00010;10.112.125.9;NCR         
AHW00012;10.112.239.9;NCR         
AHW00013;10.208.14.210;NCR         
AHW00014;10.112.121.9;NCR         
AHW00020;10.112.222.9;NCR         
AHW00021;10.112.205.9;NCR         
AHW00023;10.112.113.9;NCR         
AHW00025;10.112.4.8;NCR         
AHW00027;10.208.14.10;NCR         
AHW00028;10.112.60.9;NCR         
AHW00031;10.112.6.5;NCR         
AHW00033;10.112.30.9;NCR         
AHW00034;10.112.27.10;NCR         
AHW00036;10.112.81.9;NCR         
AHW00037;10.112.5.9;NCR         
AHW00038;10.112.29.9;NCR         
AHW00041;10.208.14.42;NCR         
AHW00042;10.112.4.9;NCR         
AHW00043;10.112.28.9;NCR         
AHW00044;10.112.133.9;NCR         
AHW00047;10.112.83.9;NCR         
AHW00049;10.112.1.9;NCR         
AHW00050;10.112.4.10;NCR         
AHW00052;10.112.13.9;NCR         
AHW00053;10.112.21.10;NCR         
AHW00057;10.112.79.9;NCR         
AHW00058;10.112.110.9;NCR         
AHW00059;10.208.14.66;NCR         
AHW00062;10.112.144.9;NCR         
AHW00063;10.112.92.9;NCR         
AHW00065;10.112.94.9;NCR         
AHW00066;10.112.30.10;NCR         
AHW00067;10.112.183.9;NCR         
AHW00070;10.112.80.9;NCR         
AHW00071;10.112.60.8;NCR         
AHW00072;10.112.193.9;NCR         
AHW00074;10.112.27.8;NCR         
AHW00076;10.112.187.9;NCR         
AHW00079;10.112.5.10;NCR         
AHW00080;10.112.187.11;NCR         
AHW00081;10.112.131.8;NCR         
AHW00085;10.208.14.186;NCR         
AHW00086;10.208.14.178;NCR         
AHW00087;10.112.242.9;NCR         
AHW00088;10.112.230.9;NCR         
AHW00090;10.112.184.9;NCR         
AHW00091;10.113.18.9;NCR         
AHW00092;10.208.14.250;NCR         
AHW00093;10.112.238.9;NCR         
AHW00094;10.112.178.11;NCR         
AHW00096;10.208.14.154;NCR         
AHW00097;10.208.14.226;NCR         
AHW00098;10.208.14.146;NCR         
AHW00099;10.112.93.9;NCR         
AHW00100;10.208.14.162;NCR         
AHW00101;10.112.6.9;NCR         
AHW00102;10.208.14.170;NCR         
AHW00103;10.208.22.34;NCR         
AHW00105;10.112.231.9;NCR         
AHW00107;10.112.79.10;NCR         
AHW00108;10.112.83.10;NCR         
AHW00111;10.112.196.8;NCR         
AHW00113;10.112.30.8;NCR         
AHW00114;10.112.13.10;NCR         
AHW00115;10.113.36.9;NCR         
AHW00116;10.112.239.10;NCR         
AHW00117;10.112.17.10;NCR         
AHW00119;10.112.29.10;NCR         
AHW00120;10.112.220.9;NCR         
AHW00127;10.208.22.146;NCR         
AHW00128;10.112.232.9;NCR         
AHW00129;10.112.112.9;NCR         
AHW00130;10.208.24.50;NCR         
AHW00135;10.208.24.202;NCR         
AHW00136;10.112.223.9;NCR         
